# Frame 2 of the radiohead house of cards lidar dataset
# Copyright 2008 Radiohead
# Some Rights Reserved: Data used to produce the House of             
# Cards music video is made available under the Creative Commons        
# Attribution-Noncommercial-Share Alike 3.0 License.                    
-27.326504,130.32346,-154.52774,16
-30.015726,136.71304,-175.69597,15
-33.54852,143.46191,-202.85777,15
-35.22191,146.93022,-215.82048,16
-35.131565,153.34837,-217.6068,17
-37.363647,158.72925,-235.16199,15
-35.389877,163.12096,-223.05176,15
-29.790228,164.759,-184.66246,15
-33.28417,168.987,-210.55708,16
-32.764908,172.04443,-208.06581,17
-30.71723,177.75172,-195.89278,16
-37.864494,91.01122,-223.74951,16
-37.848682,94.191216,-224.92325,19
-29.758276,98.31231,-169.72302,23
-31.336243,101.19947,-181.9715,31
-30.062344,104.376045,-174.28935,29
-28.607094,107.52247,-165.31657,26
-29.992245,110.50291,-176.23486,29
-30.71082,113.55654,-182.49362,22
-32.115376,116.64051,-193.58098,24
-31.450556,119.75353,-190.133,18
-20.684322,123.97159,-116.12473,17
-24.598074,128.63718,-145.44635,16
-31.31503,138.53523,-196.4778,18
-32.402885,143.43867,-206.00426,18
-33.176426,149.96571,-213.92967,17
-33.337482,153.2136,-216.29382,18
-31.956688,156.11566,-207.68506,16
-31.861553,162.50496,-209.41956,16
-31.677559,165.66772,-209.30968,16
-31.60075,168.8638,-209.9617,17
-31.202618,171.95811,-208.31267,18
-30.012491,174.7678,-200.98549,16
-31.448017,178.50554,-212.45993,16
-32.202354,183.6745,-219.6655,14
-26.737112,186.24768,-182.16988,15
-22.457352,79.98864,-121.40228,15
-37.361073,87.56197,-230.28452,16
-37.225445,90.77423,-230.636,17
-33.899036,94.42212,-208.52034,20
-28.39126,98.208694,-170.97905,28
-29.365944,101.15577,-179.0881,33
-28.318382,104.30746,-172.92761,26
-28.403181,107.35678,-174.75583,34
-28.607426,110.41055,-177.42928,24
-28.968735,113.47467,-181.217,26
-29.357306,116.55873,-185.202,25
-28.570337,119.647354,-180.8444,18
-23.921467,125.594666,-150.20982,23
-18.093748,129.6514,-110.45481,17
-29.355715,136.8247,-193.15942,18
-30.282043,140.09543,-201.002,18
-31.096521,143.391,-208.05637,18
-31.18326,146.59637,-209.90804,18
-31.525131,149.86197,-213.58908,19
-31.54252,153.078,-214.94446,21
-30.99005,156.16814,-212.20358,19
-30.99591,159.3857,-213.4694,20
-30.667501,162.5192,-212.32698,18
-30.233307,165.61606,-210.4159,20
-30.11373,168.80145,-210.7671,20
-30.010956,171.99495,-211.2367,19
-25.028942,173.47565,-176.4252,15
-29.939098,178.44124,-213.13521,16
-27.763742,182.4408,-199.17677,15
-23.861443,77.747055,-141.16574,15
-26.405312,86.103264,-162.87543,15
-38.16547,87.050125,-247.52495,17
-28.799416,93.28596,-182.99464,19
-27.106558,96.57341,-172.21695,27
-27.57374,99.56656,-176.78902,33
-27.227255,102.6575,-175.56793,30
-27.084682,105.727066,-175.79485,29
-27.210642,108.78341,-177.93591,28
-27.204092,111.85542,-179.12993,27
-28.123453,114.91987,-186.94955,28
-27.27935,118.018555,-182.14633,19
-27.068027,121.1063,-181.86752,18
-22.992804,124.02866,-153.83969,22
-22.356157,127.01307,-150.46474,17
-24.19073,130.17921,-164.8606,17
-26.502644,133.47041,-182.72134,19
-28.58146,136.82968,-198.93503,21
-29.032015,140.05023,-203.42532,21
-29.537485,143.30383,-208.31787,19
-29.80278,146.54143,-211.47935,21
-29.966488,149.77634,-213.90791,22
-29.88475,152.97156,-214.55836,23
-29.65807,156.13646,-214.15451,26
-29.58451,159.33879,-214.8581,26
-28.93501,162.38678,-211.37144,21
-28.40385,165.45132,-208.73514,22
-28.474884,168.69179,-210.47736,20
-28.496428,171.9258,-211.85844,16
-25.834124,174.21643,-193.643,15
-29.145323,178.64522,-219.04579,18
-30.778563,184.20172,-232.83899,16
-21.618546,185.18518,-167.53816,14
-41.73381,61.249355,-274.41995,15
-21.399088,79.373314,-134.96931,14
-25.595308,87.39098,-168.69472,17
-25.4942,93.46322,-170.49214,21
-25.64082,96.480194,-172.80318,39
-25.582,99.53191,-173.63837,33
-25.343794,102.60431,-173.1804,27
-25.40258,105.652275,-174.85658,24
-25.732122,108.694336,-178.4848,26
-25.907454,111.76085,-181.0034,28
-27.006996,114.826225,-190.20267,27
-25.378239,117.93055,-179.67882,18
-25.600805,121.02119,-182.53662,20
-23.085455,125.5377,-166.15817,21
-23.21179,128.60442,-168.30016,19
-24.67069,131.80373,-180.13016,21
-26.166996,135.07065,-192.2537,26
-27.26699,138.35136,-201.5118,28
-28.096643,141.64166,-208.81389,24
-28.131622,144.83723,-210.32579,23
-28.336103,148.0732,-213.07571,25
-28.339027,151.28235,-214.35281,27
-28.131842,154.45082,-214.08984,31
-27.969536,157.6295,-214.15149,22
-27.510466,160.72955,-212.03133,22
-27.138102,163.84355,-210.53996,22
-26.622437,166.90598,-207.98772,22
-26.907286,170.21727,-211.32,19
-27.181341,175.16458,-215.19472,20
-27.562769,178.55629,-219.24686,18
-36.040714,64.05664,-246.38142,15
-21.189222,80.454185,-144.87029,15
-18.214437,84.05706,-124.6639,15
-24.181658,90.31283,-170.89966,17
-23.559057,93.44033,-167.66357,28
-23.71253,96.44789,-170.04279,33
-23.220606,99.54052,-167.73866,28
-23.709604,102.528786,-172.55276,21
-23.774271,105.5739,-174.28671,23
-24.10854,108.61318,-177.98352,26
-24.345179,111.675385,-180.97252,27
-24.190094,114.75974,-181.1052,23
-23.726536,117.843735,-178.98033,23
-23.004791,120.91054,-174.95845,22
-21.728827,123.93249,-166.86588,27
-22.529339,127.03932,-173.97174,27
-22.788187,130.14023,-177.1144,27
-23.471668,133.30095,-183.379,33
-24.67486,136.55812,-193.47478,28
-26.447813,139.94962,-207.78249,25
-26.846384,143.19817,-211.98878,24
-26.810549,146.39143,-212.99544,29
-26.676695,149.57088,-213.2764,31
-26.536509,152.75081,-213.50723,28
-26.268263,155.90172,-212.78699,24
-25.99248,159.04721,-212.00542,22
-25.716043,162.18881,-211.21358,24
-24.844194,165.14812,-205.99583,21
-24.867212,168.36606,-207.41394,18
-25.25507,171.71643,-211.5457,18
-25.61817,175.081,-215.49808,23
-25.472372,178.27408,-215.66107,20
-43.015995,57.88381,-307.37823,15
-24.82417,80.66841,-182.96223,15
-20.51908,86.120865,-153.52472,17
-21.101542,88.9971,-159.04633,17
-21.896593,91.86744,-166.13004,28
-21.70276,94.916725,-165.98935,26
-21.247387,97.99737,-163.92824,27
-21.3664,101.006615,-166.0708,21
-22.045809,103.9791,-172.32831,21
-21.926218,107.037186,-172.72289,22
-21.937714,110.09109,-174.0788,24
-22.146467,113.14675,-176.88666,24
-21.49559,117.75556,-173.98958,24
-21.466167,120.82416,-175.03555,28
-21.25714,123.89077,-174.75177,39
-21.499586,126.98384,-177.8054,44
-21.66429,130.0869,-180.28555,35
-22.217964,133.24283,-185.65285,29
-23.442053,136.509,-196.00688,26
-24.528473,139.81148,-205.35588,29
-24.945621,143.05658,-209.73982,30
-22.663054,145.83638,-194.01382,30
-24.882515,149.43788,-211.83054,24
-25.013525,152.67351,-214.08725,24
-24.595041,155.789,-212.23749,24
-24.421194,158.95898,-212.21059,26
-24.009756,162.06238,-210.39995,22
-22.788391,164.91162,-202.50809,21
-23.694256,168.40495,-210.56474,19
-23.838747,171.6815,-212.91316,26
-23.686127,174.86351,-213.02785,23
-23.903133,178.18878,-215.92268,18
-19.36558,179.6075,-182.97618,16
-24.785048,185.07936,-225.10028,14
-43.105072,57.18149,-320.6635,16
-25.831419,67.63679,-196.4727,16
-19.452251,85.94882,-156.86882,17
-20.096132,88.82032,-162.90071,24
-20.252962,91.8036,-165.34682,25
-19.65866,94.908646,-162.24333,26
-19.380737,97.9571,-161.46945,21
-19.510788,100.95773,-163.71144,20
-19.837881,103.95289,-167.4154,21
-20.070105,106.97378,-170.41933,22
-20.313606,110.009926,-173.50967,22
-20.381203,113.067184,-175.29416,23
-19.964195,116.13763,-173.46913,26
-20.078804,119.20465,-175.59993,31
-20.053009,122.278534,-176.68338,46
-20.089918,125.36147,-178.23376,40
-20.237028,128.46063,-180.60805,34
-20.224829,131.55801,-181.79045,32
-19.983303,134.63615,-181.25214,31
-20.045664,137.75172,-182.9896,37
-19.83594,140.83543,-182.68254,40
-18.935036,143.79869,-177.17178,37
-19.784513,147.06961,-184.82619,31
-22.697952,150.82147,-208.05275,25
-23.016382,154.09392,-211.7421,24
-22.829775,157.2586,-211.62012,26
-22.027403,160.25444,-206.83694,22
-20.925966,163.13681,-199.77548,22
-21.93489,166.64629,-208.69029,20
-21.833952,169.83228,-209.1995,25
-22.318974,173.2304,-214.15695,24
-22.866798,176.67987,-219.59894,20
-24.441105,180.56787,-232.86255,16
-24.036894,185.35127,-231.71852,15
-20.051031,188.47942,-203.21233,15
-31.057198,59.024826,-243.93985,15
-26.165531,65.4023,-209.92737,15
-2.564322,78.34397,-37.913895,15
-9.585172,79.14927,-91.13052,15
-18.897896,82.66672,-162.78203,17
-18.284458,85.79539,-159.5243,19
-18.328436,88.7836,-161.15085,22
-18.42939,91.77042,-163.20183,31
-17.86604,94.865654,-160.29482,24
-17.889627,97.87016,-161.76309,22
-17.695292,100.90565,-161.60028,20
-17.88157,103.90643,-164.28368,22
-18.792961,108.396996,-173.05377,21
-18.56864,111.46128,-172.66356,22
-18.532791,114.51985,-173.6856,26
-18.547283,117.58388,-175.08487,34
-18.38562,120.651474,-175.15572,31
-18.557713,123.73337,-177.74075,31
-18.5447,126.81765,-178.92949,37
-18.436016,129.90053,-179.39354,42
-18.203512,132.9733,-178.91742,39
-18.240696,136.0768,-180.48,37
-19.244595,139.32698,-189.37613,37
-19.438139,142.4929,-192.1335,34
-18.984238,145.55501,-189.97054,42
-18.143114,148.52673,-184.85162,37
-19.340649,151.92928,-195.25192,29
-20.6432,155.41414,-206.47235,27
-19.942293,158.42746,-202.41417,20
-19.192698,161.40533,-197.97116,22
-19.858875,164.79474,-204.34995,20
-20.3116,168.14925,-209.1036,31
-20.546785,171.45435,-212.19547,31
-20.908514,174.82373,-216.26202,19
-20.573086,177.94368,-214.9752,18
-22.28525,183.5468,-230.08853,16
-19.58872,185.65154,-210.607,16
-25.129337,60.4689,-212.02094,15
-21.931885,69.24258,-191.61316,15
-9.907457,78.60389,-104.29859,16
-16.557087,79.79319,-155.40236,16
-16.893559,82.69504,-159.23921,18
-16.900913,85.68534,-160.60779,24
-16.720314,88.717926,-160.56154,26
-16.388027,91.77553,-159.36871,31
-16.046736,94.8278,-158.10112,22
-16.07017,97.825714,-159.57968,21
-15.909095,100.85136,-159.66316,22
-16.527082,103.80736,-165.63696,21
-16.924156,106.81019,-169.94708,23
-16.757742,109.8635,-169.99007,22
-17.081436,112.90258,-173.74979,31
-17.07414,115.96453,-174.99847,40
-16.953342,119.031815,-175.38235,34
-16.75945,122.09881,-175.20634,29
-16.837595,125.178925,-177.10048,37
-16.837906,128.26364,-178.40073,35
-16.634642,131.33655,-178.14412,36
-16.511917,134.41734,-178.49922,36
-16.959194,137.57631,-183.21753,38
-17.955782,140.84549,-192.1551,34
-17.730288,143.94945,-191.72653,28
-17.87085,147.12296,-194.1066,24
-17.546597,150.2092,-192.91173,21
-16.890713,153.21085,-189.15599,31
-17.615246,156.54826,-196.0331,21
-17.646744,159.73038,-197.57155,26
-18.051842,163.03319,-201.99707,23
-18.563606,166.3947,-207.25394,31
-18.881063,169.71906,-211.01376,25
-18.94616,172.97307,-212.82149,18
-19.26523,176.33499,-216.60109,19
-19.508541,179.68756,-219.79665,20
-18.80036,182.65323,-215.59375,17
-10.000694,185.05988,-149.58813,15
-9.704738,59.710865,-105.43184,15
-21.317541,59.655045,-194.6799,15
-21.341803,65.78065,-197.63275,18
-9.478248,76.82291,-111.40782,15
-15.460259,79.60756,-158.6216,18
-15.610196,82.559204,-161.08578,23
-15.066567,85.67008,-158.28711,21
-14.824748,88.70787,-157.77135,31
-14.742882,91.715065,-158.4672,28
-14.079945,94.81361,-154.73465,22
-14.258307,97.781456,-157.40492,22
-14.374897,100.769966,-159.60573,21
-15.673133,103.66226,-170.83931,23
-15.512928,106.71713,-170.93456,25
-15.464022,109.76671,-171.8786,24
-15.580143,112.81613,-174.08652,36
-15.619808,115.87796,-175.70848,41
-15.538043,118.947044,-176.3966,36
-15.328531,122.0158,-176.09926,29
-15.043528,125.07908,-175.21568,37
-15.149984,128.16595,-177.34563,38
-15.025566,131.2429,-177.69371,39
-15.007974,134.33394,-178.8646,37
-15.50986,137.50125,-184.0549,35
-14.91106,140.52594,-180.72446,33
-14.45196,143.5576,-178.4664,26
-14.499038,146.677,-180.1305,22
-16.515718,150.23442,-197.10736,20
-16.450903,153.38708,-197.91771,23
-15.525728,156.3212,-192.02225,25
-16.000706,159.61694,-197.03212,26
-16.505314,162.94931,-202.28084,26
-16.91892,166.28125,-206.82625,23
-17.082853,169.55257,-209.42397,20
-17.4841,174.54572,-214.54268,19
-14.806319,176.72777,-194.8444,19
-16.524908,180.64491,-209.64178,18
-11.759151,181.78802,-173.46426,19
-10.910134,184.54329,-168.04567,15
-6.069913,185.34007,-131.14908,15
-10.449879,55.886696,-120.803955,15
-12.038396,59.557133,-134.83017,16
-17.113186,62.065002,-175.39604,15
-20.07294,65.59714,-199.99307,17
-17.520504,69.48254,-181.93375,15
-8.669457,75.12899,-115.75325,15
-13.381309,76.70168,-153.05307,15
-14.154346,79.47269,-160.303,23
-14.089069,82.477844,-161.14471,27
-13.376788,85.625626,-157.02277,26
-13.056333,88.67512,-155.89528,34
-12.822208,91.7032,-155.42473,25
-12.120539,94.80027,-151.35095,25
-12.110334,97.78323,-152.59116,23
-13.764096,100.58439,-166.66528,18
-14.216531,103.571,-171.49088,23
-13.994598,106.631584,-171.10986,30
-14.010438,109.67767,-172.56435,31
-14.048871,112.73064,-174.19334,39
-13.964672,115.79342,-174.87068,35
-13.944923,118.86038,-176.04623,34
-13.776073,121.929,-176.06113,34
-13.298721,124.98177,-173.67032,29
-13.243976,128.05244,-174.5641,30
-13.279912,131.13646,-176.16362,35
-13.127983,134.20772,-176.29535,34
-13.019317,137.28569,-176.76193,39
-12.77657,140.34549,-176.17601,36
-12.566902,143.40825,-175.84427,33
-12.467147,146.49135,-176.37059,30
-13.052924,149.72797,-182.28032,23
-14.738966,153.26157,-196.85385,22
-14.36285,156.33443,-195.21861,25
-14.672075,159.59296,-198.97865,28
-15.079836,162.90236,-203.52122,24
-15.26721,166.16516,-206.32918,25
-15.191978,169.35263,-207.06271,22
-15.122973,172.54703,-207.84375,21
-12.734437,174.84103,-190.23488,19
-12.043103,177.7389,-186.05284,19
-10.745103,180.35168,-177.03798,22
-9.752115,183.05486,-170.42584,19
-3.905687,187.94289,-126.98551,15
-11.057575,59.27808,-138.76785,15
-16.801994,60.01495,-184.19987,16
-16.683378,63.09141,-184.68655,16
-12.04253,72.13017,-152.40872,17
-12.49081,77.93814,-158.57333,19
-12.635377,80.88521,-161.0451,33
-11.794931,84.06868,-155.89096,24
-11.505579,87.11044,-154.99309,39
-11.148075,90.15972,-153.56004,25
-10.425299,93.2617,-149.28098,25
-10.456713,96.2309,-150.85573,32
-12.640698,98.938934,-169.19798,18
-12.84709,101.95021,-172.15654,23
-12.450604,105.02743,-170.41081,26
-12.554605,108.0636,-172.56934,38
-12.465995,111.11918,-173.22153,36
-12.436265,114.17683,-174.33264,31
-12.3128,117.240364,-174.70708,40
-12.103341,120.304115,-174.40309,32
-11.808115,123.362724,-173.42015,30
-11.545114,126.41809,-172.68471,34
-11.469182,129.48517,-173.41806,37
-11.370535,132.55396,-173.97006,36
-11.107723,135.60521,-173.22272,34
-10.856531,138.65443,-172.56183,30
-10.681937,141.71315,-172.50218,31
-10.465015,144.76389,-172.10315,32
-10.528099,147.87166,-173.92157,31
-10.156358,150.88887,-172.28596,26
-10.621397,154.10951,-177.29855,26
-12.907931,157.85808,-196.82333,24
-13.366376,161.17126,-201.81566,22
-13.631867,164.45064,-205.27582,21
-13.697042,167.68144,-207.13979,21
-12.598756,170.50275,-199.69772,20
-11.129808,173.1423,-189.2671,20
-10.454182,176.04688,-185.16962,23
-10.101925,179.0678,-183.65508,20
-8.373014,181.46375,-171.07195,20
-7.5358,184.21127,-165.63028,17
-5.129552,186.15695,-147.53717,18
-1.714432,187.48509,-121.26634,15
-3.41986,192.94931,-136.88786,14
0.050926,200.04167,-112.506,14
-10.504563,58.821854,-146.0965,16
-15.436148,59.862545,-185.70573,16
-15.399096,62.91271,-186.83089,19
-12.127041,71.55295,-164.87758,17
-11.074654,77.830025,-159.41942,21
-10.877419,80.86364,-159.24544,24
-10.105107,84.02823,-154.56686,28
-9.815124,87.06655,-153.65189,37
-9.210113,90.15916,-150.25963,24
-8.595352,93.23511,-146.77869,35
-9.716523,96.0359,-156.93434,19
-11.419374,98.816185,-171.68909,19
-11.182713,101.87999,-171.18918,27
-11.035712,104.93324,-171.39157,33
-11.107147,107.97331,-173.31609,32
-10.877163,111.036476,-172.85724,33
-10.856633,114.0924,-174.0519,37
-10.509512,117.15499,-172.65633,35
-10.365002,120.21411,-172.8617,39
-10.160251,123.27187,-172.58499,38
-9.712683,126.3131,-170.37202,34
-9.589781,129.36963,-170.73604,31
-9.455399,132.42706,-171.00562,31
-9.227475,135.47429,-170.52518,31
-8.691756,138.47375,-167.57973,32
-8.324,141.48601,-165.96785,32
-8.14697,144.52623,-165.87657,34
-8.015173,147.57585,-166.14427,30
-7.642122,150.57098,-164.47173,33
-7.577504,153.6362,-165.27142,30
-9.909949,157.37024,-185.36281,25
-11.750667,161.06656,-201.5346,21
-11.699221,164.24435,-202.47542,21
-11.385605,167.33807,-201.2975,25
-10.634135,170.26643,-196.57304,24
-9.957051,173.19852,-192.43643,26
-9.567265,176.22617,-190.61533,21
-7.729522,180.19696,-177.697,24
-5.04047,182.10724,-157.15842,23
-4.422663,184.9128,-153.42308,21
-2.344024,186.95601,-137.77618,16
5.688979,185.75377,-73.53168,16
-4.232318,194.13162,-155.72571,15
2.341898,193.46683,-103.27364,15
-9.305798,33.91983,-136.74132,15
-8.523391,37.24072,-132.06248,15
-14.061451,58.19481,-186.4552,17
-14.59005,62.557217,-192.74435,18
-10.868107,71.38816,-167.03282,18
-9.819977,74.69487,-160.16895,17
-9.60683,77.73554,-159.87135,21
-9.004131,80.87301,-156.49219,24
-8.463655,83.97766,-153.59279,39
-8.128065,87.02303,-152.30455,31
-7.213642,90.17209,-146.42072,27
-7.134914,93.146996,-147.15143,35
-9.773799,97.231705,-170.16423,19
-9.657033,100.27779,-170.61298,28
-9.487542,103.331085,-170.63864,38
-9.641199,106.359665,-173.239,33
-9.382384,109.42452,-172.54637,31
-9.100594,112.486336,-171.66432,30
-8.982593,115.54128,-172.08798,44
-8.783527,118.5977,-171.8588,46
-8.327978,121.64517,-169.56635,45
-7.384329,124.655266,-163.34181,26
-7.390888,127.70151,-164.74454,26
-7.306818,130.74678,-165.41667,34
-7.114197,133.78323,-165.21123,33
-6.242815,136.7253,-159.52072,31
-5.877127,139.71764,-157.90134,30
-5.558881,142.71013,-156.65851,35
-5.406454,145.72987,-156.75293,31
-5.426527,148.78922,-158.24344,26
-5.954819,151.98222,-163.86183,26
-8.008401,155.61543,-181.89314,23
-9.427217,159.16231,-194.79524,26
-9.733195,162.43185,-198.65347,25
-9.482816,165.53676,-197.97717,26
-9.357232,168.68317,-198.31541,22
-9.041307,171.75989,-197.09415,23
-8.459167,174.7239,-193.68677,21
-6.63303,177.14333,-180.06987,26
-5.44847,179.77513,-171.6839,25
-3.630111,182.06514,-158.06754,23
-3.444606,185.08287,-157.84924,18
-2.229986,187.57193,-149.1517,16
-3.042829,192.65964,-157.79935,15
0.558257,193.73085,-129.35814,16
-4.930038,204.81207,-177.98955,16
-5.992924,34.913525,-122.534836,15
-9.783486,35.612007,-153.62003,16
-8.128775,58.40714,-151.16428,16
-13.565452,59.2151,-195.6183,17
-12.959105,62.500763,-192.26216,16
-9.325813,71.31204,-166.97578,18
-7.710983,74.790924,-155.52419,18
-7.843256,77.72307,-157.97041,22
-7.372936,80.82252,-155.60815,26
-6.866213,83.917595,-152.94507,53
-6.273323,87.016716,-149.58194,29
-5.623369,90.10879,-145.7495,35
-6.431901,92.927635,-153.60378,20
-7.80603,95.70154,-166.016,19
-8.232778,98.6646,-170.83604,29
-7.978928,101.72739,-170.18414,45
-8.100846,104.753296,-172.55582,31
-7.840411,107.81714,-171.84334,31
-7.604192,110.875916,-171.32098,42
-7.292984,113.93359,-170.18678,32
-6.751148,116.985725,-167.1779,42
-5.464338,120.00765,-158.11646,28
-4.699216,123.00246,-153.2653,25
-4.373193,125.99877,-151.96828,25
-4.276149,129.00746,-152.52814,27
-4.236461,132.02533,-153.553,30
-3.984451,135.02179,-152.84448,33
-3.66869,138.00507,-151.60994,30
-3.426585,140.9946,-150.97122,27
-3.630637,144.06728,-153.98035,32
-3.570508,147.09956,-154.82753,27
-3.999153,150.25288,-159.68446,27
-6.371657,153.93744,-180.52115,27
-7.196893,157.29903,-188.67534,30
-7.704488,160.60867,-194.22934,28
-7.768932,163.80429,-196.13887,29
-7.623647,166.93776,-196.31813,26
-7.65041,170.13667,-197.91632,25
-7.40717,173.23866,-197.28079,29
-5.609615,175.69101,-183.76404,28
-3.447876,177.91054,-167.19188,29
-3.013564,180.83748,-164.92175,25
-2.992271,183.95284,-166.07675,22
-2.915649,187.0473,-166.77084,19
-2.38955,189.90836,-163.7182,17
-2.904634,193.32903,-169.34137,18
-0.24569,196.50502,-149.1179,15
0.980034,198.86446,-140.1686,15
-2.322036,204.04305,-169.12183,15
-12.963456,214.20119,-259.68665,15
-6.925246,36.306355,-143.0177,16
-9.644431,48.09485,-171.0557,15
-5.065192,56.077793,-137.38087,18
-9.512537,57.120346,-174.33188,17
-12.134317,59.07967,-196.7589,20
-9.756846,64.545074,-179.89319,17
-8.294312,68.07205,-169.59224,17
-6.435027,73.155266,-156.77611,19
-6.151928,76.207726,-155.90381,19
-5.842635,79.26207,-154.81407,24
-5.346804,82.35681,-152.21152,44
-4.908638,85.424126,-150.06473,32
-4.222243,88.531235,-145.89948,38
-4.64404,91.40947,-150.70108,22
-6.045132,94.151054,-163.45674,20
-6.663505,97.071976,-169.88094,36
-6.389161,100.13548,-169.0555,43
-6.490235,103.156555,-171.28152,26
-6.258977,106.215454,-170.79933,34
-5.977928,109.27446,-169.90549,37
-5.612316,112.33157,-168.31436,34
-3.699429,115.40191,-154.053,30
-2.548289,118.40217,-145.9947,24
-2.133,121.38124,-143.9499,24
-2.113476,124.36972,-145.14708,26
-2.0505,127.36148,-145.98618,35
-2.013439,130.36032,-147.03703,32
-2.015395,133.36946,-148.40848,28
-1.945871,136.37617,-149.18971,32
-2.045586,139.41463,-151.36768,31
-2.12035,142.4605,-153.34099,33
-3.222558,145.7289,-163.82588,29
-2.366087,148.60698,-158.08908,25
-2.386621,151.67436,-159.6168,25
-3.301873,154.99472,-168.58234,26
-5.920619,158.86752,-191.74359,27
-6.151131,162.10663,-195.0563,26
-6.227174,165.31163,-197.08485,34
-6.198335,168.49016,-198.23878,33
-5.511345,171.42154,-193.88834,30
-4.011158,173.99754,-182.7161,30
-2.772674,176.6263,-173.70769,34
-2.082664,179.45593,-169.27766,27
-1.956758,182.53148,-169.57362,27
-2.06723,185.7278,-171.85562,30
-1.471594,188.56787,-168.19324,25
-1.511106,191.73596,-169.8746,18
0.318329,193.84923,-155.78006,15
0.943415,196.60017,-151.82808,17
-0.198658,201.99387,-163.48506,16
7.20501,204.81252,-103.96204,15
-6.061141,35.863384,-148.14485,16
-6.102149,38.751175,-149.91193,15
-6.951951,48.578835,-161.78638,16
